file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20251218.xlsx,8306,6,900.0,5.0,0.1
ticks_20251218.xlsx,8306,6,1650.0,10.0,0.1
ticks_20251218.xlsx,8306,6,1150.0,15.0,0.1
ticks_20251218.xlsx,8306,6,1150.0,20.0,0.1
ticks_20251218.xlsx,8306,6,1150.0,25.0,0.1
ticks_20251218.xlsx,8306,6,1150.0,30.0,0.1
ticks_20251218.xlsx,8306,6,1150.0,35.0,0.1
ticks_20251218.xlsx,8306,6,1150.0,40.0,0.1
ticks_20251218.xlsx,8306,6,850.0,5.0,0.2
ticks_20251218.xlsx,8306,6,1500.0,10.0,0.2
ticks_20251218.xlsx,8306,6,1150.0,15.0,0.2
ticks_20251218.xlsx,8306,6,1150.0,20.0,0.2
ticks_20251218.xlsx,8306,6,1150.0,25.0,0.2
ticks_20251218.xlsx,8306,6,1150.0,30.0,0.2
ticks_20251218.xlsx,8306,6,1150.0,35.0,0.2
ticks_20251218.xlsx,8306,6,1150.0,40.0,0.2
ticks_20251218.xlsx,8306,6,1300.0,5.0,0.3
ticks_20251218.xlsx,8306,6,1350.0,10.0,0.3
ticks_20251218.xlsx,8306,6,1150.0,15.0,0.3
ticks_20251218.xlsx,8306,6,1150.0,20.0,0.3
ticks_20251218.xlsx,8306,6,1150.0,25.0,0.3
ticks_20251218.xlsx,8306,6,1150.0,30.0,0.3
ticks_20251218.xlsx,8306,6,1150.0,35.0,0.3
ticks_20251218.xlsx,8306,6,1150.0,40.0,0.3
ticks_20251218.xlsx,8306,6,1100.0,5.0,0.4
ticks_20251218.xlsx,8306,6,1200.0,10.0,0.4
ticks_20251218.xlsx,8306,6,1150.0,15.0,0.4
ticks_20251218.xlsx,8306,6,1150.0,20.0,0.4
ticks_20251218.xlsx,8306,6,1150.0,25.0,0.4
ticks_20251218.xlsx,8306,6,1150.0,30.0,0.4
ticks_20251218.xlsx,8306,6,1150.0,35.0,0.4
ticks_20251218.xlsx,8306,6,1150.0,40.0,0.4
ticks_20251218.xlsx,8306,6,1150.0,5.0,0.5
ticks_20251218.xlsx,8306,6,1150.0,10.0,0.5
ticks_20251218.xlsx,8306,6,1150.0,15.0,0.5
ticks_20251218.xlsx,8306,6,1150.0,20.0,0.5
ticks_20251218.xlsx,8306,6,1150.0,25.0,0.5
ticks_20251218.xlsx,8306,6,1150.0,30.0,0.5
ticks_20251218.xlsx,8306,6,1150.0,35.0,0.5
ticks_20251218.xlsx,8306,6,1150.0,40.0,0.5
ticks_20251218.xlsx,8306,6,1150.0,5.0,0.6
ticks_20251218.xlsx,8306,6,1150.0,10.0,0.6
ticks_20251218.xlsx,8306,6,1150.0,15.0,0.6
ticks_20251218.xlsx,8306,6,1150.0,20.0,0.6
ticks_20251218.xlsx,8306,6,1150.0,25.0,0.6
ticks_20251218.xlsx,8306,6,1150.0,30.0,0.6
ticks_20251218.xlsx,8306,6,1150.0,35.0,0.6
ticks_20251218.xlsx,8306,6,1150.0,40.0,0.6
ticks_20251218.xlsx,8306,6,1150.0,5.0,0.7
ticks_20251218.xlsx,8306,6,1150.0,10.0,0.7
ticks_20251218.xlsx,8306,6,1150.0,15.0,0.7
ticks_20251218.xlsx,8306,6,1150.0,20.0,0.7
ticks_20251218.xlsx,8306,6,1150.0,25.0,0.7
ticks_20251218.xlsx,8306,6,1150.0,30.0,0.7
ticks_20251218.xlsx,8306,6,1150.0,35.0,0.7
ticks_20251218.xlsx,8306,6,1150.0,40.0,0.7
ticks_20251218.xlsx,8306,6,1150.0,5.0,0.8
ticks_20251218.xlsx,8306,6,1150.0,10.0,0.8
ticks_20251218.xlsx,8306,6,1150.0,15.0,0.8
ticks_20251218.xlsx,8306,6,1150.0,20.0,0.8
ticks_20251218.xlsx,8306,6,1150.0,25.0,0.8
ticks_20251218.xlsx,8306,6,1150.0,30.0,0.8
ticks_20251218.xlsx,8306,6,1150.0,35.0,0.8
ticks_20251218.xlsx,8306,6,1150.0,40.0,0.8
